order_date,order_line,order_id,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2014-09-10T00:00:00Z,7,1425,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Nashville Cruisers,Nashville,TN
2014-09-10T00:00:00Z,8,1425,2,1620,3240,Beast of the East 3,Mountain,Trail,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-10T00:00:00Z,9,1425,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Nashville Cruisers,Nashville,TN
2014-09-10T00:00:00Z,10,1425,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-10T00:00:00Z,11,1425,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-10T00:00:00Z,12,1425,1,7000,7000,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Nashville Cruisers,Nashville,TN
2014-09-10T00:00:00Z,13,1425,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-11T00:00:00Z,1,1426,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-11T00:00:00Z,1,1427,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-11T00:00:00Z,2,1427,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-11T00:00:00Z,3,1427,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-11T00:00:00Z,4,1427,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-11T00:00:00Z,5,1427,9,1410,12690,CAAD8 105,Road,Elite Road,Aluminum,Nashville Cruisers,Nashville,TN
2014-09-12T00:00:00Z,1,1428,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-12T00:00:00Z,2,1428,2,2880,5760,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-12T00:00:00Z,3,1428,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-12T00:00:00Z,4,1428,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-12T00:00:00Z,5,1428,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-12T00:00:00Z,1,1429,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Denver Bike Shop,Denver,CO
2014-09-12T00:00:00Z,2,1429,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2014-09-12T00:00:00Z,1,1430,3,1030,3090,CAAD8 Sora,Road,Elite Road,Aluminum,Louisville Race Equipment,Louisville,KY
2014-09-12T00:00:00Z,2,1430,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Louisville Race Equipment,Louisville,KY
2014-09-15T00:00:00Z,1,1431,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-15T00:00:00Z,2,1431,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-15T00:00:00Z,3,1431,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-15T00:00:00Z,4,1431,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-15T00:00:00Z,5,1431,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-15T00:00:00Z,6,1431,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-15T00:00:00Z,1,1432,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,2,1432,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,3,1432,2,4260,8520,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,4,1432,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,5,1432,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,6,1432,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,7,1432,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,8,1432,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,9,1432,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,10,1432,2,11190,22380,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,11,1432,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,12,1432,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,13,1432,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,14,1432,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,15,1432,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,16,1432,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,17,1432,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,18,1432,6,3200,19200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,19,1432,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,20,1432,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,21,1432,2,2660,5320,Bad Habit 2,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,22,1432,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,23,1432,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,24,1432,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,25,1432,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,26,1432,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-15T00:00:00Z,27,1432,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2014-09-16T00:00:00Z,1,1433,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,2,1433,2,2660,5320,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,3,1433,2,1030,2060,Synapse Sora,Road,Endurance Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,4,1433,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,5,1433,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,6,1433,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,7,1433,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,8,1433,3,3200,9600,Slice Ultegra D12,Road,Triathalon,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,9,1433,2,1250,2500,CAAD8 Tiagra,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,10,1433,2,4800,9600,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,11,1433,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,12,1433,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,13,1433,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,14,1433,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,15,1433,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,16,1433,2,4260,8520,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,17,1433,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,18,1433,2,2660,5320,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,19,1433,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2014-09-16T00:00:00Z,1,1434,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2014-09-17T00:00:00Z,1,1435,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,2,1435,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,3,1435,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,4,1435,2,5330,10660,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,5,1435,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,6,1435,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,7,1435,2,1030,2060,CAAD8 Sora,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,8,1435,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Cincinnati Speed,Cincinnati,OH
2014-09-17T00:00:00Z,1,1436,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,2,1436,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,3,1436,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,4,1436,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,5,1436,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,6,1436,2,1680,3360,CAAD12 105,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,7,1436,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,8,1436,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,9,1436,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,10,1436,2,2880,5760,Habit 4,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,11,1436,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,12,1436,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,13,1436,1,1840,1840,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,14,1436,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,15,1436,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,16,1436,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,17,1436,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,18,1436,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,19,1436,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,20,1436,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,21,1436,1,9590,9590,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
2014-09-17T00:00:00Z,1,1437,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-17T00:00:00Z,2,1437,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-17T00:00:00Z,3,1437,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-17T00:00:00Z,4,1437,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-17T00:00:00Z,5,1437,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-17T00:00:00Z,6,1437,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-17T00:00:00Z,7,1437,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,1,1438,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,2,1438,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,3,1438,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,4,1438,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,5,1438,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,6,1438,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,7,1438,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,8,1438,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,9,1438,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,10,1438,2,12790,25580,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,San Antonio Bike Shop,San Antonio,TX
2014-09-19T00:00:00Z,1,1439,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,2,1439,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,3,1439,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,4,1439,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,5,1439,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,6,1439,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,7,1439,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,8,1439,1,815,815,Trail 5,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,9,1439,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,10,1439,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,11,1439,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,12,1439,2,7990,15980,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,13,1439,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,14,1439,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,15,1439,2,1520,3040,Trail 1,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,16,1439,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,17,1439,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,18,1439,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2014-09-19T00:00:00Z,1,1440,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2014-09-19T00:00:00Z,2,1440,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2014-09-19T00:00:00Z,3,1440,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2014-09-19T00:00:00Z,4,1440,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2014-09-19T00:00:00Z,5,1440,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2014-09-19T00:00:00Z,6,1440,2,1030,2060,Synapse Sora,Road,Endurance Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2014-09-19T00:00:00Z,1,1441,1,2240,2240,Synapse Carbon 105,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,2,1441,2,1520,3040,Trail 1,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,3,1441,2,2240,4480,CAAD12 Ultegra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,4,1441,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,5,1441,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,6,1441,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,7,1441,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,8,1441,2,2340,4680,F-Si 1,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,9,1441,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,10,1441,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,11,1441,3,2880,8640,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,12,1441,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,13,1441,2,2660,5320,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,14,1441,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,15,1441,1,980,980,Trail 4,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,16,1441,2,3200,6400,Bad Habit 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,17,1441,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,18,1441,5,3940,19700,Supersix Evo Red,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,19,1441,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,20,1441,1,815,815,Trail 5,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,21,1441,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,22,1441,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,23,1441,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,24,1441,2,1250,2500,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,25,1441,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,26,1441,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,27,1441,1,4260,4260,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,28,1441,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,29,1441,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2014-09-19T00:00:00Z,1,1442,2,1840,3680,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,2,1442,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,3,1442,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,4,1442,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,5,1442,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,6,1442,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,7,1442,1,4260,4260,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,8,1442,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,9,1442,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,10,1442,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2014-09-19T00:00:00Z,11,1442,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
